url,image,price,status,categories,name,name2,description,metatags_title,metatags_keywords,metatags_description
9-83729,http://tshop.r10s.jp/associe-pharm/cabinet/03577242/img61421382.jpg?fitin=700:700,988.0000,,医薬品・コンタクト・介護 > 衛生医療品 > その他,【ノロウイルス対策】【インフルエンザ対策】アルタン ノロエース 500mL（スプレー付）【5250円以上で送料無料(一部地域除く)】※店舗同時販売のため在庫切れの場合お取り寄せに７～１０日頂きます。,【様々なウイルス・細菌対策に！】,"4.8Lサイズのものもあります。</html><br><br></font>
<br>

お得な4.8Lサイズ4本入りもあります。</html><br><br></font>

<br>


アルタン株式会社と国立大学法人広島大学(大学院生物圏科学研究科、医歯薬保健学研究科)は、植物由来成分や食品添加物を用いた人に優しい抗ウイルス剤の開発を目的として、平成18年より共同で研究を行っております。<br>
種々の植物成分について検討した結果、柿の抽出物(柿渋、カキタンニン)に抗ウイルス効果があることを見出し、平成19年9月25日、第28回日本食品微生物学会学術総会にて、柿渋の持つ抗ウイルス作用を初めて発表しました。<br><div align=""right"">（アルタン株式会社ＨＰより抜粋）</div><br>
<font color=""#000080"" size=""6"">食品に直接かかっても安全、調理器具類にも安心してお使いいただけます！</font><br><br>
<font color=""#008000"">●使用方法●</font><br>
・薄めずに原液で使用してください。<br>
・対象物の表面が濡れる程度に、まんべんなく噴霧してください。<br>
・噴霧後の水洗いは必要ありません。<br>
・食品添加物なので、食品にかかったり、口に入っても安全です。<br>
　（味覚や臭いの点で適さない事がありますので注意）<br><br>
<font color=""#008000"">■使用上の注意■</font><br>
・火気に近づけない。<br>
・使用するときは十分に換気する。<br>
・冷蔵庫、冷凍庫等の表面に塗布してあるクリアコート面や樹脂製把手、庫内外の樹脂材質部分に使用しないこと。くもりや亀裂を生じる恐れがあります。<br>
・飲まないこと。<br>
・次の物に使用する場合は、変色、溶解、亀裂、膨潤などの変化が起きる場合があるため、確かめてから使用すること。樹脂・塗料・ワックスの塗布・コート面、樹脂材料、ゴム材料、皮革材料、木・紙製品。<br>
・食材によっては、アルコールを噴霧後変質する場合があるので、経時変化を含めて異常が無いことを確かめてから使用すること。<br>
・鉄製の器具機械に使用する時は、噴霧５分後に水で洗い流してください。放置すると黒く変色し、黒サビを発生します。<br>
・噴霧口からこぼれたり垂れてしまった液剤は、そのまま放置すると容器や設置場所に色が付着してしまいますので、すぐに水拭きまたは水洗いしてください。放置して落ちにくくなった場合は中性洗剤等で洗い流してください。<br><br>
<font color=""#008000"">■成分■</font><br>
エタノール50.18%、グリセリン脂肪酸エステル、0.20%、柿抽出物0.15%、フェルラ酸0.05%、精製水49.42%。<br><br>
<font color=""#008000"">■内容量■</font><br>500mL<br><br>
<br><table width=""350"" bgcolor=""#0099FF"" cellspacing=""1"" cellpadding=""3"">
<tr>
<th colspan=""2"" align=""center"" bgcolor=""""><b><font color=""""></font></b></th>
</tr>
<tr><th align=""center"" bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">広告文責</font></th>
<td bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">
株式会社 アソシエ　薬剤師　山口　朱<br>
0798-78-5193
</font></td></tr>
<tr><th align=""center"" bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">メーカ</font></th>
<td bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">アルタン株式会社
<br>

</font></td></tr>
<tr><th align=""center"" bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">製造国</font></th>
<td bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">
日本製
</font></td></tr>
<tr><th align=""center"" bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">区分</font></th>
<td bgcolor=""#FAFAFA""><font size=""2"" color=""#000000"">
消毒用品
</font></td></tr>
</table><font size=""6"">いつもご愛顧いただき、ありがとうございます。<br>5250円（税込）以上で<font color=""fuchsia"">送料無料</font>です。（一部地域は除かせていただきます)</font><br>
<br>
<br>
<br>
<br>
<br>
<br>",【ノロウイルス対策】【インフルエンザ対策】アルタン ノロエース 500mL（スプレー付）【5250円以上で送料無料(一部地域除く)】※店舗同時販売のため在庫切れの場合お取り寄せに７～１０日頂きます。：アソシエ薬局,【ノロウイルス対策】【インフルエンザ対策】アルタン ノロエース 500mL（スプレー付）【5250円以上で送料無料(一部地域除く)】※店舗同時販売のため在庫切れの場合お取り寄せに７～１０日頂きます。,【様々なウイルス・細菌対策に！】。【ノロウイルス対策】【インフルエンザ対策】アルタン ノロエース 500mL（スプレー付）【5250円以上で送料無料(一部地域除く)】※店舗同時販売のため在庫切れの場合お取り寄せに７～１０日頂きます。
9-83730,http://tshop.r10s.jp/akibamac/cabinet/05054499/4903111576159.jpg?fitin=700:700,660.0000,,医薬品・コンタクト・介護 > その他,ユニチャームライフリー ズレずに安心 紙パンツ専用尿とりパッド 昼用36枚 (LFﾊﾟﾝﾂﾊﾟｯﾄﾞ),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">紙パンツにあう二つ折り形状と、ズレどめテープでご本人でも簡単に交換できる、紙パンツ専用の尿とりパッドです。ズレ止めテープがぴったりくっついて上げ下げしてもズレずに、モレ・違和感を防ぎます。ズレ止めテープは、はがす手間がなく何度でもつけはずしできるから、簡単に交換ができます。二つ折り形状で、紙パンツにぴったりとおさまります。消臭ポリマー配合。※アンモニアについての消臭効果があります。<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ユニチャームライフリー ズレずに安心 紙パンツ専用尿とりパッド 昼用36枚 (LFﾊﾟﾝﾂﾊﾟｯﾄﾞ)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンユニチャームライフリー ズレずに安心 紙パンツ専用尿とりパッド 昼用36枚 (LFﾊﾟﾝﾂﾊﾟｯﾄﾞ),ユニチャームライフリー ズレずに安心 紙パンツ専用尿とりパッド 昼用36枚 (LFﾊﾟﾝﾂﾊﾟｯﾄﾞ)
9-83731,http://tshop.r10s.jp/akibamac/cabinet/05439431/4903111744930.jpg?fitin=700:700,515.2000,,医薬品・コンタクト・介護 > その他,ユニチャーム【ライフリー】 さわやかパッド安心の中量用 20枚〔大人用おむつ〕 (ﾗｲﾌﾘｻﾜﾔｶPﾁｭｳ20),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2""><br>快適ナプキンサイズで瞬間吸収。水分ジェル化ポリマー配合の真ん中ふっくら吸収体がヨレずに体にフィットするからモレ安心。なみなみシートでサラッサラ！消臭ポリマー※配合。※アンモニアについての消臭効果がみられます。<br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ユニチャーム【ライフリー】 さわやかパッド安心の中量用 20枚〔大人用おむつ〕 (ﾗｲﾌﾘｻﾜﾔｶPﾁｭｳ20)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンユニチャーム【ライフリー】 さわやかパッド安心の中量用 20枚〔大人用おむつ〕 (ﾗｲﾌﾘｻﾜﾔｶPﾁｭｳ20),ユニチャーム【ライフリー】 さわやかパッド安心の中量用 20枚〔大人用おむつ〕 (ﾗｲﾌﾘｻﾜﾔｶPﾁｭｳ20)
9-83732,http://tshop.r10s.jp/akibamac/cabinet/05126083/4544634301929.jpg?fitin=700:700,5984.0000,,医薬品・コンタクト・介護 > その他,【送料無料】ケイホスピア愛杖 伸縮タイプ Fx-13A レッド(チェック柄) (FX13A),,"<style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",【送料無料】ケイホスピア愛杖 伸縮タイプ Fx-13A レッド(チェック柄) (FX13A)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ケイホスピア愛杖 伸縮タイプ Fx-13A レッド(チェック柄) (FX13A),【送料無料】ケイホスピア愛杖 伸縮タイプ Fx-13A レッド(チェック柄) (FX13A)
9-83733,http://tshop.r10s.jp/akibamac/cabinet/05126083/4544634302056.jpg?fitin=700:700,3584.0000,,医薬品・コンタクト・介護 > その他,ケイホスピア愛杖 太杖 伸縮タイプ E-66 ブラック (E66),,"<style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ケイホスピア愛杖 太杖 伸縮タイプ E-66 ブラック (E66)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンケイホスピア愛杖 太杖 伸縮タイプ E-66 ブラック (E66),ケイホスピア愛杖 太杖 伸縮タイプ E-66 ブラック (E66)
9-83734,http://tshop.r10s.jp/akibamac/cabinet/05439431/4903111923403.jpg?fitin=700:700,876.0000,,医薬品・コンタクト・介護 > その他,ユニチャームライフリー お肌あんしん尿とりパッド 3回分 30枚 (ﾗｲﾌﾘｰｵﾊﾀﾞｱﾝｼﾝﾆｮ),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2""><br>さらさらドライシートが尿をしっかり吸収するので、べたつきを残さないからお肌さらさらで肌カブレしにくい。又、通気性バックシートがおむつ内のムレを発散します。おしっこ3回分をぐんぐん吸収するので尿量の多い方でも安心！<br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ユニチャームライフリー お肌あんしん尿とりパッド 3回分 30枚 (ﾗｲﾌﾘｰｵﾊﾀﾞｱﾝｼﾝﾆｮ)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンユニチャームライフリー お肌あんしん尿とりパッド 3回分 30枚 (ﾗｲﾌﾘｰｵﾊﾀﾞｱﾝｼﾝﾆｮ),ユニチャームライフリー お肌あんしん尿とりパッド 3回分 30枚 (ﾗｲﾌﾘｰｵﾊﾀﾞｱﾝｼﾝﾆｮ)
9-83735,http://tshop.r10s.jp/akibamac/cabinet/05439431/4944706401708.jpg?fitin=700:700,1024.0000,,医薬品・コンタクト・介護 > その他,ケイホスピア転ばぬ杖 Ｌサイズ (K1400E2),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2""><br>杖のお客様の80％は女性、この市場に対応した華やかな「商品本体＆パッケージ」色も売れ筋カラー「ネービー、ワイン」を採用して仕上げました。<br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",ケイホスピア転ばぬ杖 Ｌサイズ (K1400E2)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンケイホスピア転ばぬ杖 Ｌサイズ (K1400E2),ケイホスピア転ばぬ杖 Ｌサイズ (K1400E2)
9-83736,http://tshop.r10s.jp/akibamac/cabinet/05274978/4987244180803.jpg?fitin=700:700,278.4000,,医薬品・コンタクト・介護 > その他,和光堂和風クッキー カボチャ 21gx2 (ﾜﾌｳｸﾂｷｰｶﾎﾞﾁﾔ),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">食べやすさと美味しさにこだわった一口サイズの和風クッキーです。独自のしっとりやわらか製法で食べやすく仕上げました。「和」の食材である、北海道産かぼちゃを使った、上品な美味しさのかぼちゃクッキーです。たんぱく質も豊富に含みます。<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",和光堂和風クッキー カボチャ 21gx2 (ﾜﾌｳｸﾂｷｰｶﾎﾞﾁﾔ)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン和光堂和風クッキー カボチャ 21gx2 (ﾜﾌｳｸﾂｷｰｶﾎﾞﾁﾔ),和光堂和風クッキー カボチャ 21gx2 (ﾜﾌｳｸﾂｷｰｶﾎﾞﾁﾔ)
9-83737,http://tshop.r10s.jp/akibamac/cabinet/05054499/4901750809645.jpg?fitin=700:700,686.4000,,医薬品・コンタクト・介護 > その他,日本製紙クレシアポイズ 肌着ごこちパンツ すっきり超うす型 女性用 Lサイズ 1回吸収 8枚入〔大人用おむつ〕 (ﾎﾟｲｽﾞﾊﾟﾝﾂﾊﾀﾞｷﾞｼ),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">●外出時に少し心配な方用。●肌着のようなはきごこちの尿ケア専用紙パンツ。●すっきり超うす型で、はいていることが目立たず安心。●グーンと伸縮する布感覚素材ではきやすく、体にしっかりフィット。●おしゃれな色つき（ピンクベージュ）。●足まわりすっきりで動きやすい。●消臭ポリマーでニオイも安心。　ウエストサイズ：８０～１３０ｃｍ　吸収量の目安：１回分（約１５０ｃｃ）　※医療費控除対象品<br><br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",日本製紙クレシアポイズ 肌着ごこちパンツ すっきり超うす型 女性用 Lサイズ 1回吸収 8枚入〔大人用おむつ〕 (ﾎﾟｲｽﾞﾊﾟﾝﾂﾊﾀﾞｷﾞｼ)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン日本製紙クレシアポイズ 肌着ごこちパンツ すっきり超うす型 女性用 Lサイズ 1回吸収 8枚入〔大人用おむつ〕 (ﾎﾟｲｽﾞﾊﾟﾝﾂﾊﾀﾞｷﾞｼ),日本製紙クレシアポイズ 肌着ごこちパンツ すっきり超うす型 女性用 Lサイズ 1回吸収 8枚入〔大人用おむつ〕 (ﾎﾟｲｽﾞﾊﾟﾝﾂﾊﾀﾞｷﾞｼ)
9-83738,http://tshop.r10s.jp/akibamac/cabinet/05440357/4987603356009.jpg?fitin=700:700,1344.0000,,医薬品・コンタクト・介護 > その他,白十字【サルバ】強力吸収テープ止め Mサイズ （12枚） (ｻﾙﾊﾞｷｮｳﾘｮｸｷｭｳｼｭ),,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2""><br>●国内最大級の吸収能力（２０１５年１２月現在）を有した長時間使用対応テープタイプ●排泄ケアで難しい便への対応。新改良されたＷフィット構造が、軟便や水様便をしっかりキャッチ。●おむつの外側からでも排尿の有無が分かる「排尿お知らせサイン」インジケータ付●尿・便の外モレ防止のため、立体ギャザーを高く設計。●長時間使用のムレと肌トラブルを全面通気性シートが軽減し、弱酸性素材の吸収体で肌トラブル低減。<br></font></td></tr></table><style type=""text/css"">
<!--
.rakuten-camp {
	width: 725px;
	border: 2px solid #3399FF;
	padding-top: 5px;
	-moz-border-radius:4px; /*Firefox*/
	-webkit-border-radius: 4px; /*Safari,Chrome*/
	border-radius:4px; /*Opera,Chrome*/
	margin:0 10px 10px 0;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>

<!--バナーエリア-->

<!--【消すな！】★★★ height=""380"" で設定してください。★★★-->
<!--バナーエリアここまで-->

<!--楽天キャンペーン-->

<h2 style=""margin:20px 0 10px 0;""><img src=""http://www.rakuten.ne.jp/gold/akibamac/frame/images/rakuten_title2.gif"" alt=""楽天市場のお得なキャンペーン"" width=""730"" height=""42"" border=""0""></h2>
<div class=""rakuten-camp"" style=""margin:0 0 0 0;"">


<!--楽天キャンペーン@ここまで-->",白十字【サルバ】強力吸収テープ止め Mサイズ （12枚） (ｻﾙﾊﾞｷｮｳﾘｮｸｷｭｳｼｭ)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン白十字【サルバ】強力吸収テープ止め Mサイズ （12枚） (ｻﾙﾊﾞｷｮｳﾘｮｸｷｭｳｼｭ),白十字【サルバ】強力吸収テープ止め Mサイズ （12枚） (ｻﾙﾊﾞｷｮｳﾘｮｸｷｭｳｼｭ)
