url,image,price,status,categories,name,name2,description,metatags_title,metatags_keywords,metatags_description
9-68929,http://tshop.r10s.jp/asty-shop/cabinet/37img9/37-direl8m2cm-bhvf.jpg?fitin=700:700,179840.0000,,レディースファッション > トップス > カーディガン・ボレロ,クリストファー ケイン レディース カーディガン アウター gingham-pattern wool-blend cardigan BORDEAUX_PINK,クリストファー ケインレディース カーディガン,"<div style=""margin:7px 5px;font-size:11pt;line-height: 140%;""><br><font color=""#AC5600"">■トップスサイズ 単位(cm)</font><br />
USサイズ｜身幅(cm)<br />
【0-2】XS(5-7号)｜38.5<br />
【2-4】S(9号)｜41<br />
【4-6】M(11-13号)｜44<br />
【8-10】L(15-17号)｜47<br />
【12】XL(19号)｜50<br />
<br />
<font color=""#AC5600"">■ブランド</font><br />
christopher kane (クリストファー ケイン)<br /><br /><font color=""#AC5600"">■商品名</font><br />
gingham-pattern wool-blend cardigan<br /><font color=""#AC5600"">■</font>こちらの商品は米国・ヨーロッパからお取り寄せ商品となりますので、
お届けまで1週間～10日前後お時間頂いております。<br />
<font color=""#AC5600"">■</font>各ブランド・商品・デザインによって大きな差異がある場合がございます。<br />
<font color=""#AC5600"">■</font>あくまで平均的なサイズ表ですので、「参考」としてご利用ください。<br />
<font color=""#AC5600"">■</font>店内全品【送料無料】です！（※沖縄・離島は別途送料3,240円がかかります）<br />
</div><style type=""text/css"">
<!--

.item_name {
display:block;
margin-bottom:5px;
}

.catch_copy {
display:block;
margin-bottom:5px;
}

-->
</style>",クリストファー ケイン レディース カーディガン アウター gingham-pattern wool-blend cardigan BORDEAUX_PINK：asty,インポートブランド海外アメリカンイーグルasosセレクトショップメンズファッションレディースファッションアパレル通販ファッションサイズ交換無料クリストファー ケイン レディース カーディガン アウター gingham-pattern wool-blend cardigan BORDEAUX_PINK,クリストファー ケインレディース カーディガン。クリストファー ケイン レディース カーディガン アウター gingham-pattern wool-blend cardigan BORDEAUX_PINK
9-68930,http://tshop.r10s.jp/clozest/cabinet/01381972/johnsmedley/jswhitchurchd.jpg?fitin=700:700,16761.6000,,レディースファッション > トップス > カーディガン・ボレロ,ジョンスメドレー JOHN SMEDLEY メンズ カーディガン WHICHURCH 5色 シーアイランドコットン ジョンスメドレイ レギュラーフィット 英国製 ニット メンズ プレゼント ギフト 父の日,送料無料 ジョンスメドレー JOHN SMEDLEY カーディガン,"<img border=""0"" src=""http://image.rakuten.co.jp/clozest/cabinet/tenpo/question.gif"" alt=""ABBEY CLOZEST アビークローゼストへ"">
<br><style type=""text/css""><!--


/*バナーブランド紹介*/


div.top-brandall {
border-style:solid;
border-color:blue;
border-width:0px;
width:680px;
height:600px;
margin: 10px 0px 0px 0px;

}

div.top-brandbox {
border-style:solid;
border-color:black;
border-width:0px;
margin: 0px 30px 0px 0px;
width:147px;
height:598px;
float:left;
}

div.top-brandboxright {
border-style:solid;
border-color:red;
border-width:0px;
margin: 0px 0px 0px 0px;
width:147px;
height:598px;
float:left;
}


div.top-brandbanner {
border-style:solid;
border-color:blue;
border-width:0px;
margin: 0px 0px 4px 0px;
width:145px;
height:400px;
}

div.top-brandsetsumei {
border-style:solid;
border-color:blue;
border-width:0px;
margin: 0px 0px 10px 0px;
width:145px;
height:150px;
font-size: 0.9em;
    line-height: 1.2;
    font-family: 'HG正楷書体-PRO',serif,'Tahoma', 'Arial';
    color: 555555;
}

div.top-brandbutton {
border-style:solid;
border-color:blue;
border-width:0px;
padding: 1px 0px 0px 0px;
width:145px;
height:26px;
text-align: center;
font-size: 1.2em;
    line-height: 1.2;
    font-family: 'Book Antiqua',serif,'Tahoma','Arial';
}

/*ここまで*/

/*カーソルオン 明度替え*/
div.top-brandall a:hover img{
filter:alpha(opacity=70);
opacity:0.7;
position:relative;left:0;
}

/*アンダーライン消し*/
div.top-brandall a {display : block ;}
div.top-brandall a:link {color:#010000;}
div.top-brandall a:visited {color:#010000;}
div.top-brandall a {text-decoration : none ;}

A:hover {
text-decoration: underline;
}


--></style>

<div class=""top-brandall"">

 <div class=""top-brandbox"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/001.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>60'sの始まり</b></center><br>
<br>
オリジナルのボタンダウンシャツがビートルズ、ローリングストーンズ・
オアシスをはじめ数々のUKロックミュージシャンに愛用された、ヒストリカルスタイル。


  </div>
  <div class=""top-brandbutton"">
  <b>Ben Sherman</b>
  </div>

 </div>

 <div class=""top-brandbox"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/002.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>スタイルを意識して</b></center><br>
<br>
1967年モッズの聖地、ロンドンの“カーナビー・ストリート”で誕生した
進化し続けるモダンモッズ。


  </div>
  <div class=""top-brandbutton"">
  <b>merc London</b>
  </div>

 </div>

 <div class=""top-brandbox"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/003.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>シャツをさがすなら</b></center><br>
<br>
インディーズ・ブランドながら、今UKで絶大な支持を集めている。
豊富なパターンはモッズの枠を越える。


  </div>
  <div class=""top-brandbutton"">
  <b>Relco</b>
  </div>

 </div>

 <div class=""top-brandboxright"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/004.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>レトロに個性的</b></center><br>
<br>
元ピンクフロイドのシド・バレットにより1970年にリリース。
マッドキャップラフにインスパイアされ、レトロを追求。


  </div>
  <div class=""top-brandbutton"">
  <b>Madcap England</b>
  </div>

 </div>

</div>



<div class=""top-brandall"">

 <div class=""top-brandbox"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/005.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>女王陛下に今も愛される</b></center><br>
<br>
1956年、アーノルド・フルトンによって霧の街ロンドンに誕生した老舗アンブレラ・ブランド。
アイコンモデルであるバードケージは、女王エリザベス２世陛下のご愛用


  </div>
  <div class=""top-brandbutton"">
  <b>Fulton</b>
  </div>

 </div>

 <div class=""top-brandbox"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/006.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>王室からモッズまで</b></center><br>
<br>
1880年にイングランド、ノーザンプトンで創業。堅牢なグッドイヤー・ウェルト製法にこだわり、
ブリティッシュ・クラシック・シューズメーカーとして確固たる地位を確立。


  </div>
  <div class=""top-brandbutton"">
  <b>Loake</b>
  </div>

 </div>

 <div class=""top-brandbox"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/007.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>サッチェル サッチェル</b></center><br>
<br>
イギリス発の、クラシック・サッチェルバッグブランド。
ファッションアイテムとして扱い始めた、昨今のブームの火付け役。

  </div>
  <div class=""top-brandbutton"">
  <b>Zatchels</b>
  </div>

 </div>

 <div class=""top-brandboxright"">

  <div class=""top-brandbanner"">
  <img border=""0""src=""http://www.rakuten.ne.jp/gold/clozest/008.jpg"">
  </div>
  <div class=""top-brandsetsumei"">
<center><b>全天候型長靴</b></center><br>
<br>
イギリスのサマセット州にあるエバークリーチという村にちなんで、長靴=ウェリントンをフィーチャー
多色他デザイン、カラフルな女性用ウェリントン(長靴)専門ブランドとして。

  </div>
  <div class=""top-brandbutton"">
  <b>Evercreatures</b>
  </div>

<style type=""text/css"">

#rakutenLimitedId_header{
display:none;
}

</style>

 </div>

</div>",ジョンスメドレー JOHN SMEDLEY メンズ カーディガン WHICHURCH 5色 シーアイランドコットン ジョンスメドレイ レギュラーフィット 英国製 ニット メンズ プレゼント ギフト 父の日：CLOZEST モッズメンズレディース,フレッドペリーFred PerryBen ShermanベンシャーマンメルクmercフルトンFultonロークLoakeジョンストンズモッズファッションツイードミルモッズ傘レディースメンズ通販バラクータバブアージョンスメドレー JOHN SMEDLEY メンズ カーディガン WHICHURCH 5色 シーアイランドコットン ジョンスメドレイ レギュラーフィット 英国製 ニット メンズ プレゼント ギフト 父の日,送料無料 ジョンスメドレー JOHN SMEDLEY カーディガン 。ジョンスメドレー JOHN SMEDLEY メンズ カーディガン WHICHURCH 5色 シーアイランドコットン ジョンスメドレイ レギュラーフィット 英国製 ニット メンズ プレゼント ギフト 父の日
9-68931,http://tshop.r10s.jp/cocacoca/cabinet/kihon4/02-161101000-13-2g.jpg?fitin=700:700,3696.8000,,レディースファッション > トップス > カーディガン・ボレロ,【再入荷】【送料無料】【メール便不可】淡いカラーの上品ニットカーディガン(1/18カーディガンランキング1位/田中亜希子さん着用/ロングカーディガン/ガウン/17ss/cas/コカ/COCA/coca）,(長袖/無地/ウール混/トッパー/ロング丈/パステルカラー),"<div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",【再入荷】【送料無料】【メール便不可】淡いカラーの上品ニットカーディガン(1/18カーディガンランキング1位/田中亜希子さん着用/ロングカーディガン/ガウン/17ss/cas/コカ/COCA/coca）：coca「コカ」,【再入荷】【送料無料】【メール便不可】淡いカラーの上品ニットカーディガン(1/18カーディガンランキング1位/田中亜希子さん着用/ロングカーディガン/ガウン/17ss/cas/コカ/COCA/coca）,(長袖/無地/ウール混/トッパー/ロング丈/パステルカラー)。【再入荷】【送料無料】【メール便不可】淡いカラーの上品ニットカーディガン(1/18カーディガンランキング1位/田中亜希子さん着用/ロングカーディガン/ガウン/17ss/cas/コカ/COCA/coca）
9-68932,http://tshop.r10s.jp/cocacoca/cabinet/shohin2/06-140600000-18-2g.jpg?fitin=700:700,1400.0000,,レディースファッション > トップス > カーディガン・ボレロ,【送料無料】【田中亜希子さん着用】【メール便可mrb】カシミヤタッチVネックニットカーディガン（長袖/無地/ショート丈/シンプル/ベーシック/17ss/coca),（レディースファッション/トップス/カーディガン/ボレロ/長袖）,"<div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",【送料無料】【田中亜希子さん着用】【メール便可mrb】カシミヤタッチVネックニットカーディガン（長袖/無地/ショート丈/シンプル/ベーシック/17ss/coca)：coca「コカ」,【送料無料】【田中亜希子さん着用】【メール便可mrb】カシミヤタッチVネックニットカーディガン（長袖/無地/ショート丈/シンプル/ベーシック/17ss/coca),（レディースファッション/トップス/カーディガン/ボレロ/長袖）。【送料無料】【田中亜希子さん着用】【メール便可mrb】カシミヤタッチVネックニットカーディガン（長袖/無地/ショート丈/シンプル/ベーシック/17ss/coca)
9-68933,http://tshop.r10s.jp/cocacoca/cabinet/kihon3/16-161205000-07-2g.jpg?fitin=700:700,1474.4000,,レディースファッション > トップス > カーディガン・ボレロ,【大桑マイミさん着用】【メール便可】しっとり柔らかシンプルリブカーディガンcocaオリジナル(Ｖネック/薄手/羽織り/無地/サイドスリット/長袖/17ss/cas/コカ/COCA/coca）,(アウター/ベーシック/カジュアル/きれいめ/体型カバー),"<div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",【大桑マイミさん着用】【メール便可】しっとり柔らかシンプルリブカーディガンcocaオリジナル(Ｖネック/薄手/羽織り/無地/サイドスリット/長袖/17ss/cas/コカ/COCA/coca）：coca「コカ」,【大桑マイミさん着用】【メール便可】しっとり柔らかシンプルリブカーディガンcocaオリジナル(Ｖネック/薄手/羽織り/無地/サイドスリット/長袖/17ss/cas/コカ/COCA/coca）,(アウター/ベーシック/カジュアル/きれいめ/体型カバー)。【大桑マイミさん着用】【メール便可】しっとり柔らかシンプルリブカーディガンcocaオリジナル(Ｖネック/薄手/羽織り/無地/サイドスリット/長袖/17ss/cas/コカ/COCA/coca）
9-68934,http://tshop.r10s.jp/cocacoca/cabinet/kihon3/16-161200000-06-2g.jpg?fitin=700:700,2956.0000,,レディースファッション > トップス > カーディガン・ボレロ,【メール便不可】ネイティブ柄ロングカーディガンcocaオリジナル(ボヘミアン/エスニック/民族柄/トッパー/アウター/長袖/17ss/cas/コカ/COCA/coca）,(ゆったり/ガウン/羽織り/ローゲージ/体型カバー/紫外線対策),"メーカー希望小売価格はメーカーサイトに基づいて掲載しています
<br><img src='http://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/16-1612-06evidence.jpg'>
<br><div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",【メール便不可】ネイティブ柄ロングカーディガンcocaオリジナル(ボヘミアン/エスニック/民族柄/トッパー/アウター/長袖/17ss/cas/コカ/COCA/coca）：coca「コカ」,【メール便不可】ネイティブ柄ロングカーディガンcocaオリジナル(ボヘミアン/エスニック/民族柄/トッパー/アウター/長袖/17ss/cas/コカ/COCA/coca）,(ゆったり/ガウン/羽織り/ローゲージ/体型カバー/紫外線対策)。【メール便不可】ネイティブ柄ロングカーディガンcocaオリジナル(ボヘミアン/エスニック/民族柄/トッパー/アウター/長袖/17ss/cas/コカ/COCA/coca）
9-68935,http://tshop.r10s.jp/cocacoca/cabinet/shohin3/06-150805000-21-2g.jpg?fitin=700:700,2215.2000,,レディースファッション > トップス > カーディガン・ボレロ,最終値下げ★【大桑マイミさん着用】【メール便不可】【送料無料】やわらか厚手ロングニットカーディガン(レディースファッション/トップス/ロングカーディガン/アウター/ガウン/羽織り/コーディガン/16aw/cas/コカ/COCA/coca）,（トッパー/コート/上着/ローゲージ/ミドルゲージ/長袖/秋冬）,"<div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",最終値下げ★【大桑マイミさん着用】【メール便不可】【送料無料】やわらか厚手ロングニットカーディガン(レディースファッション/トップス/ロングカーディガン/アウター/ガウン/羽織り/コーディガン/16aw/cas/コカ/COCA/coca）：coca「コカ」,最終値下げ★【大桑マイミさん着用】【メール便不可】【送料無料】やわらか厚手ロングニットカーディガン(レディースファッション/トップス/ロングカーディガン/アウター/ガウン/羽織り/コーディガン/16aw/cas/コカ/COCA/coca）,（トッパー/コート/上着/ローゲージ/ミドルゲージ/長袖/秋冬）。最終値下げ★【大桑マイミさん着用】【メール便不可】【送料無料】やわらか厚手ロングニットカーディガン(レディースファッション/トップス/ロングカーディガン/アウター/ガウン/羽織り/コーディガン/16aw/cas/コカ/COCA/coca）
9-68936,http://tshop.r10s.jp/cocacoca/cabinet/shohin7/01-170167506-49-2g.jpg?fitin=700:700,2215.2000,,レディースファッション > トップス > カーディガン・ボレロ,【再入荷】【メール便不可】サイドスリット入りバルーンスリーブロングニットカーディガン(長袖/アウター/ライトアウター/羽織り/17ss/cas/コカ/COCA/coca）,(無地/薄手/トッパー/コーディガン/ロングカーディガン),"<div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",【再入荷】【メール便不可】サイドスリット入りバルーンスリーブロングニットカーディガン(長袖/アウター/ライトアウター/羽織り/17ss/cas/コカ/COCA/coca）：coca「コカ」,【再入荷】【メール便不可】サイドスリット入りバルーンスリーブロングニットカーディガン(長袖/アウター/ライトアウター/羽織り/17ss/cas/コカ/COCA/coca）,(無地/薄手/トッパー/コーディガン/ロングカーディガン)。【再入荷】【メール便不可】サイドスリット入りバルーンスリーブロングニットカーディガン(長袖/アウター/ライトアウター/羽織り/17ss/cas/コカ/COCA/coca）
9-68937,http://tshop.r10s.jp/cocacoca/cabinet/kihon3/01-161225846-09-2g.jpg?fitin=700:700,2733.6000,,レディースファッション > トップス > カーディガン・ボレロ,【メール便不可】裏シフォンサカリバきれいめカーディガン(トッパー/羽織り/長袖/無地/コーディガン/17ss/cas/コカ/COCA/coca）,(ロングカーディガン/ロング丈/ガウン/ポケット/カットソー),"<div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",【メール便不可】裏シフォンサカリバきれいめカーディガン(トッパー/羽織り/長袖/無地/コーディガン/17ss/cas/コカ/COCA/coca）：coca「コカ」,【メール便不可】裏シフォンサカリバきれいめカーディガン(トッパー/羽織り/長袖/無地/コーディガン/17ss/cas/コカ/COCA/coca）,(ロングカーディガン/ロング丈/ガウン/ポケット/カットソー)。【メール便不可】裏シフォンサカリバきれいめカーディガン(トッパー/羽織り/長袖/無地/コーディガン/17ss/cas/コカ/COCA/coca）
9-68938,http://tshop.r10s.jp/cocacoca/cabinet/shohin6/06-170205000-29-2g.jpg?fitin=700:700,2215.2000,,レディースファッション > トップス > カーディガン・ボレロ,【メール便不可】フード付きローゲージロングニットカーディガン(長袖/サマーニット/羽織り/ネイティブ/17ss/cas/コカ/COCA/coca）,(民族柄/幾何学柄/ボヘミアン/カラフル/ロングカーディガン),"<div align=""center""><img src=""https://image.rakuten.co.jp/cocacoca/cabinet/01673612/pc/10-c.gif"" width=""60%""></div>",【メール便不可】フード付きローゲージロングニットカーディガン(長袖/サマーニット/羽織り/ネイティブ/17ss/cas/コカ/COCA/coca）：coca「コカ」,【メール便不可】フード付きローゲージロングニットカーディガン(長袖/サマーニット/羽織り/ネイティブ/17ss/cas/コカ/COCA/coca）,(民族柄/幾何学柄/ボヘミアン/カラフル/ロングカーディガン)。【メール便不可】フード付きローゲージロングニットカーディガン(長袖/サマーニット/羽織り/ネイティブ/17ss/cas/コカ/COCA/coca）
